FECHA;CODIGO;NUMERO;MESA;OPERADOR;ESTADO;TIEMPO_ATENCION;TIEMPO_ESPERA;HORA_INGRESO;HORA_INICIO;HORA_FIN;KARDEX;CELULAR;SUCURSAL
5/3/2025;GC;3;C  30;ventanilla 30;atendido;00:23:22;00:00:23;12:35:34;12:35:57;12:59:19;0;;Cochabamba - 01
5/3/2025;MC;11;P  19;ventanilla 19;atendido;00:05:29;00:03:03;12:03:03;12:06:06;12:11:35;0;;Cochabamba - 01
5/3/2025;MC;12;P  19;ventanilla 19;atendido;00:15:58;00:05:20;12:08:27;12:13:47;12:29:45;0;;Cochabamba - 01
5/3/2025;MC;13;P  19;ventanilla 19;atendido;00:06:05;00:10:36;12:20:37;12:31:13;12:37:18;0;;Cochabamba - 01
5/3/2025;PC;1;P  20;ventanilla 16;atendido;00:24:15;00:08:49;12:03:26;12:12:15;12:36:30;0;;Cochabamba - 01
5/3/2025;AC;16;V  1;ventanilla 1;atendido;00:07:58;00:05:50;12:05:57;12:11:47;12:19:45;0;;Cochabamba - 01
5/3/2025;AC;18;V  1;ventanilla 1;atendido;00:25:20;00:00:13;12:35:43;12:35:56;13:01:16;0;;Cochabamba - 01
5/3/2025;AC;15;V  2;ventanilla 2;atendido;00:08:13;00:05:47;12:05:33;12:11:20;12:19:33;0;;Cochabamba - 01
5/3/2025;AC;17;V  2;ventanilla 2;atendido;00:07:25;00:08:05;12:11:29;12:19:34;12:26:59;0;;Cochabamba - 01
5/3/2025;CC;2;V  5;ventanilla 5;atendido;00:20:41;00:02:46;12:13:06;12:15:52;12:36:33;0;;Cochabamba - 01
5/3/2025;CC;3;V  5;ventanilla 5;atendido;00:06:34;00:00:17;12:36:19;12:36:36;12:43:10;0;;Cochabamba - 01
5/3/2025;AC;19;V  5;ventanilla 5;atendido;00:06:00;00:04:08;12:39:03;12:43:11;12:49:11;0;;Cochabamba - 01
5/3/2025;AC;20;V  5;ventanilla 5;atendido;00:13:31;00:16:44;12:54:34;13:11:18;13:24:49;0;;Cochabamba - 01
5/3/2025;MC;15;P  17;ventanilla 17;atendido;00:02:28;00:07:24;13:36:54;13:44:18;13:46:46;0;;Cochabamba - 01
5/3/2025;MC;14;P  19;ventanilla 19;atendido;00:05:39;00:01:45;13:22:52;13:24:37;13:30:16;0;;Cochabamba - 01
5/3/2025;AC;21;V  5;ventanilla 5;atendido;00:56:19;00:02:54;13:21:56;13:24:50;14:21:09;0;;Cochabamba - 01
5/3/2025;MC;16;P  19;ventanilla 19;atendido;00:15:12;00:03:17;14:02:47;14:06:04;14:21:16;0;;Cochabamba - 01
5/3/2025;RC;2;P  22;ventanilla 22;atendido;00:02:23;00:00:16;14:39:52;14:40:08;14:42:31;0;;Cochabamba - 01
5/3/2025;QC;3;P  22;ventanilla 22;atendido;00:14:29;00:01:17;14:45:21;14:46:38;15:01:07;0;;Cochabamba - 01
5/3/2025;AP;2;V  3;ventanilla 3;atendido;00:03:58;00:09:08;14:28:31;14:37:39;14:41:37;0;;Cochabamba - 01
5/3/2025;AC;22;V  5;ventanilla 5;atendido;00:03:13;00:06:11;14:14:58;14:21:09;14:24:22;0;;Cochabamba - 01
5/3/2025;AC;23;V  5;ventanilla 5;atendido;00:08:51;00:00:09;14:39:38;14:39:47;14:48:38;0;;Cochabamba - 01
5/3/2025;AC;24;V  5;ventanilla 5;atendido;00:03:28;00:00:18;14:57:24;14:57:42;15:01:10;0;;Cochabamba - 01
5/3/2025;GC;4;C  30;ventanilla 30;atendido;00:13:39;00:00:26;15:47:07;15:47:33;16:01:12;0;;Cochabamba - 01
5/3/2025;MC;18;P  17;ventanilla 17;atendido;00:07:28;00:00:32;15:14:54;15:15:26;15:22:54;0;;Cochabamba - 01
5/3/2025;MC;19;P  17;ventanilla 17;atendido;00:23:31;00:02:07;15:20:50;15:22:57;15:46:28;0;;Cochabamba - 01
5/3/2025;MC;20;P  17;ventanilla 17;atendido;00:01:16;00:02:34;15:43:56;15:46:30;15:47:46;0;;Cochabamba - 01
5/3/2025;MC;17;P  19;ventanilla 19;atendido;00:16:41;00:01:16;15:10:43;15:11:59;15:28:40;0;;Cochabamba - 01
5/3/2025;AC;26;V  1;ventanilla 1;atendido;00:31:47;00:00:09;15:51:19;15:51:28;16:23:15;0;;Cochabamba - 01
5/3/2025;CC;4;V  5;ventanilla 5;atendido;00:00:50;00:00:19;15:13:28;15:13:47;15:14:37;0;;Cochabamba - 01
5/3/2025;AC;25;V  5;ventanilla 5;atendido;00:04:17;00:00:26;15:24:32;15:24:58;15:29:15;0;;Cochabamba - 01
5/3/2025;AC;27;V  5;ventanilla 5;atendido;00:06:46;00:00:43;15:52:45;15:53:28;16:00:14;0;;Cochabamba - 01
5/3/2025;AC;28;V  5;ventanilla 5;atendido;00:13:07;00:01:39;15:58:35;16:00:14;16:13:21;0;;Cochabamba - 01
5/3/2025;GC;5;C  30;ventanilla 30;atendido;00:07:18;00:00:15;16:02:31;16:02:46;16:10:04;0;;Cochabamba - 01
5/3/2025;MC;22;P  19;ventanilla 19;atendido;00:10:31;00:08:22;16:30:39;16:39:01;16:49:32;0;;Cochabamba - 01
5/3/2025;MC;23;P  19;ventanilla 19;atendido;00:47:13;00:06:14;16:43:19;16:49:33;17:36:46;0;;Cochabamba - 01
5/3/2025;RC;3;P  22;ventanilla 22;atendido;00:06:51;00:00:20;16:30:25;16:30:45;16:37:36;0;;Cochabamba - 01
5/3/2025;AC;30;V  1;ventanilla 1;atendido;00:13:14;00:14:43;16:08:48;16:23:31;16:36:45;0;;Cochabamba - 01
5/3/2025;AC;32;V  1;ventanilla 1;atendido;00:06:09;00:03:00;16:33:46;16:36:46;16:42:55;0;;Cochabamba - 01
5/3/2025;AC;33;V  1;ventanilla 1;atendido;00:03:39;00:04:47;16:38:10;16:42:57;16:46:36;0;;Cochabamba - 01
5/3/2025;AC;34;V  1;ventanilla 1;atendido;00:19:40;00:00:21;16:47:26;16:47:47;17:07:27;0;;Cochabamba - 01
5/3/2025;AP;3;V  5;ventanilla 5;atendido;00:01:26;00:01:10;16:24:40;16:25:50;16:27:16;0;;Cochabamba - 01
5/3/2025;CC;5;V  5;ventanilla 5;atendido;00:05:42;00:12:52;16:07:15;16:20:07;16:25:49;0;;Cochabamba - 01
5/3/2025;AC;29;V  5;ventanilla 5;atendido;00:00:20;00:18:27;16:01:19;16:19:46;16:20:06;0;;Cochabamba - 01
5/3/2025;AC;31;V  5;ventanilla 5;atendido;00:20:28;00:04:54;16:22:22;16:27:16;16:47:44;0;;Cochabamba - 01
6/3/2025;GC;1;C  30;ventanilla 30;atendido;00:07:04;00:00:21;08:34:21;08:34:42;08:41:46;0;;Cochabamba - 01
6/3/2025;MC;1;P  17;ventanilla 17;atendido;00:03:09;00:01:04;08:30:20;08:31:24;08:34:33;0;;Cochabamba - 01
6/3/2025;MC;1;P  18;ventanilla 18;atendido;00:07:46;00:01:47;08:34:33;08:36:20;08:44:06;0; ;Cochabamba - 01
6/3/2025;MC;2;P  19;ventanilla 19;atendido;00:00:40;00:02:31;08:30:28;08:32:59;08:33:39;0;;Cochabamba - 01
6/3/2025;MC;2;P  20;ventanilla 16;atendido;00:16:25;00:15:25;08:33:39;08:49:04;09:05:29;0; ;Cochabamba - 01
6/3/2025;MC;1;P  24;ventanilla 24;atendido;00:10:40;00:20:58;08:44:06;09:05:04;09:15:44;0; ;Cochabamba - 01
6/3/2025;RC;1;P  24;ventanilla 24;atendido;00:20:30;00:06:15;08:38:18;08:44:33;09:05:03;0;;Cochabamba - 01
6/3/2025;AC;2;V  1;ventanilla 1;atendido;00:01:38;00:05:31;08:35:14;08:40:45;08:42:23;0;;Cochabamba - 01
6/3/2025;AC;1;V  5;ventanilla 5;atendido;00:08:19;00:00:23;08:32:54;08:33:17;08:41:36;0;;Cochabamba - 01
6/3/2025;AC;3;V  5;ventanilla 5;atendido;00:05:32;00:05:16;08:36:21;08:41:37;08:47:09;0;;Cochabamba - 01
6/3/2025;GC;2;C  30;ventanilla 30;atendido;00:44:57;00:00:18;09:49:43;09:50:01;10:34:58;0;;Cochabamba - 01
6/3/2025;MC;3;P  17;ventanilla 17;atendido;00:30:22;00:36:05;09:21:33;09:57:38;10:28:00;0; ;Cochabamba - 01
6/3/2025;PC;1;P  19;ventanilla 19;atendido;00:00:51;00:03:03;09:13:53;09:16:56;09:17:47;0;;Cochabamba - 01
6/3/2025;MC;3;P  19;ventanilla 19;atendido;00:03:36;00:03:56;09:14:01;09:17:57;09:21:33;0;;Cochabamba - 01
6/3/2025;MC;4;P  20;ventanilla 16;atendido;00:26:45;00:20:05;09:57:21;10:17:26;10:44:11;0;;Cochabamba - 01
6/3/2025;PC;1;P  24;ventanilla 24;atendido;00:35:51;00:02:36;09:17:47;09:20:23;09:56:14;0; ;Cochabamba - 01
6/3/2025;RC;2;P  24;ventanilla 24;atendido;00:00:55;00:20:49;09:35:26;09:56:15;09:57:10;0;;Cochabamba - 01
6/3/2025;RC;3;P  24;ventanilla 24;atendido;00:21:04;00:17:22;09:39:49;09:57:11;10:18:15;0;;Cochabamba - 01
6/3/2025;AP;1;V  1;ventanilla 1;atendido;00:04:13;00:02:47;09:54:22;09:57:09;10:01:22;0;;Cochabamba - 01
6/3/2025;AC;6;V  1;ventanilla 1;atendido;00:08:29;00:04:33;09:21:46;09:26:19;09:34:48;0;;Cochabamba - 01
6/3/2025;AC;7;V  1;ventanilla 1;atendido;00:03:48;00:09:04;09:25:52;09:34:56;09:38:44;0;;Cochabamba - 01
6/3/2025;AC;8;V  1;ventanilla 1;atendido;00:09:05;00:00:47;09:46:57;09:47:44;09:56:49;0;;Cochabamba - 01
6/3/2025;CC;1;V  5;ventanilla 5;atendido;00:12:07;00:00:42;09:23:23;09:24:05;09:36:12;0;;Cochabamba - 01
6/3/2025;AC;4;V  5;ventanilla 5;atendido;00:06:39;00:01:35;09:11:41;09:13:16;09:19:55;0;;Cochabamba - 01
6/3/2025;AC;5;V  5;ventanilla 5;atendido;00:04:00;00:06:55;09:13:01;09:19:56;09:23:56;0;;Cochabamba - 01
6/3/2025;GC;3;C  30;ventanilla 30;atendido;00:11:58;00:00:03;10:36:36;10:36:39;10:48:37;0;;Cochabamba - 01
6/3/2025;GC;4;C  30;ventanilla 30;atendido;00:21:14;00:00:07;10:54:24;10:54:31;11:15:45;0;;Cochabamba - 01
6/3/2025;MC;5;P  17;ventanilla 17;atendido;00:00:59;00:10:46;10:17:16;10:28:02;10:29:01;0;;Cochabamba - 01
6/3/2025;MC;6;P  17;ventanilla 17;atendido;00:48:08;00:03:31;10:48:37;10:52:08;11:40:16;0;;Cochabamba - 01
6/3/2025;MC;8;P  19;ventanilla 19;atendido;00:04:59;00:36:04;10:51:29;11:27:33;11:32:32;0;;Cochabamba - 01
6/3/2025;MC;5;P  20;ventanilla 16;atendido;00:09:24;00:15:13;10:29:01;10:44:14;10:53:38;0; ;Cochabamba - 01
6/3/2025;MC;7;P  20;ventanilla 16;atendido;00:34:03;00:04:45;10:48:54;10:53:39;11:27:42;0;;Cochabamba - 01
6/3/2025;RC;4;P  24;ventanilla 24;atendido;00:14:13;00:06:56;10:11:20;10:18:16;10:32:29;0;;Cochabamba - 01
6/3/2025;RC;5;P  24;ventanilla 24;atendido;00:03:30;00:00:27;10:32:03;10:32:30;10:36:00;0;;Cochabamba - 01
6/3/2025;AP;2;V  1;ventanilla 1;atendido;00:16:23;00:00:19;10:37:10;10:37:29;10:53:52;0;;Cochabamba - 01
6/3/2025;AC;9;V  1;ventanilla 1;atendido;00:07:46;00:00:15;10:05:51;10:06:06;10:13:52;0;;Cochabamba - 01
6/3/2025;AC;11;V  1;ventanilla 1;atendido;00:07:44;00:12:04;10:42:03;10:54:07;11:01:51;0;;Cochabamba - 01
6/3/2025;AC;12;V  1;ventanilla 1;atendido;00:18:59;00:03:11;10:58:59;11:02:10;11:21:09;0;;Cochabamba - 01
6/3/2025;CC;2;V  3;ventanilla 3;atendido;00:11:04;00:36:52;10:43:24;11:20:16;11:31:20;0;;Cochabamba - 01
6/3/2025;AP;3;V  3;ventanilla 3;atendido;00:26:53;00:01:05;10:52:16;10:53:21;11:20:14;0;;Cochabamba - 01
6/3/2025;AC;10;V  3;ventanilla 3;atendido;00:12:47;00:01:25;10:38:50;10:40:15;10:53:02;0;;Cochabamba - 01
6/3/2025;MC;10;P  17;ventanilla 17;atendido;00:11:06;00:05:53;11:38:41;11:44:34;11:55:40;0;;Cochabamba - 01
6/3/2025;OC;1;P  18;ventanilla 18;atendido;00:02:05;00:00:42;11:54:26;11:55:08;11:57:13;0;;Cochabamba - 01
6/3/2025;MC;9;P  19;ventanilla 19;atendido;00:21:14;00:22:55;11:21:29;11:44:24;12:05:38;0;;Cochabamba - 01
6/3/2025;PC;2;P  20;ventanilla 16;atendido;00:42:56;00:03:47;11:52:30;11:56:17;12:39:13;0;;Cochabamba - 01
6/3/2025;MC;11;P  20;ventanilla 16;atendido;00:03:31;00:10:44;11:42:01;11:52:45;11:56:16;0;;Cochabamba - 01
6/3/2025;QC;1;P  24;ventanilla 24;atendido;00:05:28;00:01:16;11:25:39;11:26:55;11:32:23;0;;Cochabamba - 01
6/3/2025;QC;2;P  24;ventanilla 24;atendido;00:28:11;00:11:18;11:59:55;12:11:13;12:39:24;0;;Cochabamba - 01
6/3/2025;RC;6;P  24;ventanilla 24;atendido;00:18:16;00:00:19;11:32:05;11:32:24;11:50:40;0;;Cochabamba - 01
6/3/2025;RC;7;P  24;ventanilla 24;atendido;00:20:32;00:00:28;11:50:12;11:50:40;12:11:12;0;;Cochabamba - 01
6/3/2025;SC;1;P  25;ventanilla 25;atendido;00:00:02;00:25:53;11:24:19;11:50:12;11:50:14;0;;Cochabamba - 01
6/3/2025;AC;14;V  1;ventanilla 1;atendido;00:06:40;00:00:14;11:23:57;11:24:11;11:30:51;0;;Cochabamba - 01
6/3/2025;AC;15;V  1;ventanilla 1;atendido;00:05:25;00:03:41;11:27:14;11:30:55;11:36:20;0;;Cochabamba - 01
6/3/2025;AC;13;V  1;ventanilla 1;ausente;00:02:03;00:00:12;11:20:58;11:21:10;11:23:13; ;;Cochabamba - 01
6/3/2025;AP;4;V  3;ventanilla 3;atendido;00:13:53;00:00:24;11:50:03;11:50:27;12:04:20;0;;Cochabamba - 01
6/3/2025;AC;16;V  3;ventanilla 3;atendido;00:06:18;00:00:19;11:32:13;11:32:32;11:38:50;0;;Cochabamba - 01
6/3/2025;MC;12;P  19;ventanilla 19;atendido;00:06:43;00:05:18;12:21:49;12:27:07;12:33:50;0;;Cochabamba - 01
6/3/2025;MC;13;P  19;ventanilla 19;atendido;00:03:12;00:08:20;12:25:31;12:33:51;12:37:03;0;;Cochabamba - 01
6/3/2025;MC;14;P  19;ventanilla 19;atendido;00:33:32;00:09:12;12:27:51;12:37:03;13:10:35;0;;Cochabamba - 01
6/3/2025;QC;3;P  24;ventanilla 24;atendido;00:17:01;00:21:31;12:17:54;12:39:25;12:56:26;0;;Cochabamba - 01
6/3/2025;RC;8;P  24;ventanilla 24;atendido;00:12:35;00:00:57;12:55:30;12:56:27;13:09:02;0;;Cochabamba - 01
6/3/2025;AC;17;V  1;ventanilla 1;atendido;00:07:43;00:00:13;12:03:58;12:04:11;12:11:54;0;;Cochabamba - 01
6/3/2025;AC;18;V  1;ventanilla 1;atendido;00:12:42;00:00:10;12:28:10;12:28:20;12:41:02;0;;Cochabamba - 01
6/3/2025;AC;19;V  3;ventanilla 3;atendido;00:04:48;00:00:12;12:38:40;12:38:52;12:43:40;0;;Cochabamba - 01
6/3/2025;GC;5;C  30;ventanilla 30;atendido;00:06:19;00:02:16;13:28:02;13:30:18;13:36:37;0;;Cochabamba - 01
6/3/2025;MC;16;P  17;ventanilla 17;atendido;00:01:54;00:00:35;13:42:10;13:42:45;13:44:39;0;;Cochabamba - 01
6/3/2025;MC;17;P  17;ventanilla 17;atendido;00:08:36;00:08:52;13:58:01;14:06:53;14:15:29;0;;Cochabamba - 01
6/3/2025;MC;15;P  19;ventanilla 19;atendido;00:31:47;00:04:31;13:06:07;13:10:38;13:42:25;0;;Cochabamba - 01
6/3/2025;RC;9;P  24;ventanilla 24;atendido;00:28:46;00:00:13;13:31:13;13:31:26;14:00:12;0;;Cochabamba - 01
6/3/2025;AC;20;V  1;ventanilla 1;atendido;00:07:34;00:00:12;13:09:05;13:09:17;13:16:51;0;;Cochabamba - 01
6/3/2025;AC;21;V  1;ventanilla 1;atendido;00:02:09;00:00:15;13:18:16;13:18:31;13:20:40;0;;Cochabamba - 01
6/3/2025;AC;22;V  1;ventanilla 1;atendido;00:12:30;00:00:12;13:30:40;13:30:52;13:43:22;0;;Cochabamba - 01
6/3/2025;AC;23;V  1;ventanilla 1;atendido;00:06:04;00:04:23;13:39:07;13:43:30;13:49:34;0;;Cochabamba - 01
6/3/2025;AC;24;V  1;ventanilla 1;atendido;00:11:03;00:07:39;13:42:02;13:49:41;14:00:44;0;;Cochabamba - 01
6/3/2025;AC;25;V  1;ventanilla 1;atendido;00:08:28;00:04:22;13:56:24;14:00:46;14:09:14;0;;Cochabamba - 01
6/3/2025;MC;18;P  17;ventanilla 17;atendido;00:32:08;00:21:48;14:16:44;14:38:32;15:10:40;0;;Cochabamba - 01
6/3/2025;MC;19;P  17;ventanilla 17;atendido;00:39:57;00:31:24;14:39:23;15:10:47;15:50:44;0;;Cochabamba - 01
6/3/2025;MC;20;P  19;ventanilla 19;atendido;00:01:06;00:20:35;14:52:32;15:13:07;15:14:13;0;;Cochabamba - 01
6/3/2025;PC;3;P  20;ventanilla 16;atendido;00:01:35;00:25:27;14:12:46;14:38:13;14:39:48;0;;Cochabamba - 01
6/3/2025;CC;3;V  1;ventanilla 1;atendido;00:13:55;00:04:57;14:04:43;14:09:40;14:23:35;0;;Cochabamba - 01
6/3/2025;CC;5;V  1;ventanilla 1;atendido;00:17:14;00:18:20;14:05:16;14:23:36;14:40:50;0;;Cochabamba - 01
6/3/2025;CC;8;V  1;ventanilla 1;atendido;00:03:09;00:25:27;14:16:25;14:41:52;14:45:01;0;;Cochabamba - 01
6/3/2025;AC;28;V  1;ventanilla 1;atendido;00:07:18;00:08:19;14:37:56;14:46:15;14:53:33;0;;Cochabamba - 01
6/3/2025;AC;29;V  1;ventanilla 1;atendido;00:07:12;00:04:25;14:49:09;14:53:34;15:00:46;0;;Cochabamba - 01
6/3/2025;CC;10;V  1;ventanilla 1;ausente;00:01:10;00:13:14;14:31:51;14:45:05;14:46:15; ;;Cochabamba - 01
6/3/2025;AC;27;V  1;ventanilla 1;ausente;00:00:59;00:28:50;14:12:01;14:40:51;14:41:50; ;;Cochabamba - 01
6/3/2025;CC;4;V  3;ventanilla 3;atendido;00:12:45;00:07:23;14:04:53;14:12:16;14:25:01;0;;Cochabamba - 01
6/3/2025;CC;6;V  3;ventanilla 3;atendido;00:09:28;00:19:41;14:05:21;14:25:02;14:34:30;0;;Cochabamba - 01
6/3/2025;CC;7;V  3;ventanilla 3;atendido;00:09:13;00:29:05;14:05:27;14:34:32;14:43:45;0;;Cochabamba - 01
6/3/2025;CC;9;V  3;ventanilla 3;atendido;00:02:04;00:17:58;14:25:48;14:43:46;14:45:50;0;;Cochabamba - 01
6/3/2025;AC;26;V  3;ventanilla 3;atendido;00:06:01;00:02:31;14:02:28;14:04:59;14:11:00;0;;Cochabamba - 01
6/3/2025;GC;6;C  30;ventanilla 30;atendido;00:12:03;00:00:12;15:27:41;15:27:53;15:39:56;0;;Cochabamba - 01
6/3/2025;MC;21;P  19;ventanilla 19;atendido;00:15:41;00:04:59;15:09:14;15:14:13;15:29:54;0;;Cochabamba - 01
6/3/2025;MC;22;P  19;ventanilla 19;atendido;00:28:10;00:05:42;15:26:43;15:32:25;16:00:35;0;;Cochabamba - 01
6/3/2025;MC;24;P  19;ventanilla 19;atendido;00:12:40;00:24:58;15:35:43;16:00:41;16:13:21;0;;Cochabamba - 01
6/3/2025;MC;23;P  20;ventanilla 16;atendido;00:22:46;00:10:52;15:34:58;15:45:50;16:08:36;0;;Cochabamba - 01
6/3/2025;MC;25;P  20;ventanilla 16;atendido;00:07:34;00:13:19;15:55:20;16:08:39;16:16:13;0;;Cochabamba - 01
6/3/2025;QC;4;P  24;ventanilla 24;atendido;00:05:50;00:18:03;15:10:12;15:28:15;15:34:05;0;;Cochabamba - 01
6/3/2025;QC;5;P  24;ventanilla 24;atendido;00:04:00;00:15:14;15:18:52;15:34:06;15:38:06;0;;Cochabamba - 01
6/3/2025;RC;10;P  24;ventanilla 24;atendido;00:22:52;00:00:54;15:02:23;15:03:17;15:26:09;0;;Cochabamba - 01
6/3/2025;RC;11;P  24;ventanilla 24;atendido;00:02:04;00:16:42;15:09:28;15:26:10;15:28:14;0;;Cochabamba - 01
6/3/2025;RC;12;P  24;ventanilla 24;atendido;00:05:10;00:18:49;15:19:20;15:38:09;15:43:19;0;;Cochabamba - 01
6/3/2025;CC;11;V  1;ventanilla 1;atendido;00:38:39;00:01:11;15:03:23;15:04:34;15:43:13;0;;Cochabamba - 01
6/3/2025;AP;5;V  3;ventanilla 3;atendido;00:06:17;00:02:50;15:11:15;15:14:05;15:20:22;0;;Cochabamba - 01
6/3/2025;AP;6;V  3;ventanilla 3;ausente;00:00:37;00:09:09;15:34:43;15:43:52;15:44:29; ;;Cochabamba - 01
6/3/2025;AC;30;V  5;ventanilla 5;atendido;00:06:48;00:11:08;15:36:29;15:47:37;15:54:25;0;;Cochabamba - 01
6/3/2025;AC;31;V  5;ventanilla 5;atendido;00:04:08;00:14:38;15:39:48;15:54:26;15:58:34;0;;Cochabamba - 01
6/3/2025;MC;27;P  17;ventanilla 17;atendido;00:04:07;00:10:11;16:14:53;16:25:04;16:29:11;0;;Cochabamba - 01
6/3/2025;MC;28;P  17;ventanilla 17;atendido;00:39:34;00:13:07;16:16:07;16:29:14;17:08:48;0;;Cochabamba - 01
6/3/2025;MC;30;P  17;ventanilla 17;atendido;00:00:34;00:18:35;16:50:14;17:08:49;17:09:23;0;;Cochabamba - 01
6/3/2025;MC;26;P  19;ventanilla 19;atendido;00:21:36;00:18:10;16:06:42;16:24:52;16:46:28;0;;Cochabamba - 01
6/3/2025;MC;29;P  19;ventanilla 19;atendido;00:22:37;00:20:58;16:25:39;16:46:37;17:09:14;0;;Cochabamba - 01
